"RegionID","Date","RegionName","State","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
394845,2019-03-31,"McMinnville, TN","TN",634,101200,0.00998003992015968,0.0242914979757085,0.0811965811965812,0.0707555260607082,0.0349172047220756,"2019-03","2019-Q1",101200,0,"2019-03"
394904,2019-03-31,"Natchitoches, LA","LA",635,132900,-0.00449438202247191,0.00834597875569044,0.0606544293695132,0.0685511627955979,0.0387142980136708,"2019-02","2019-Q1",133500,-0.00449438202247191,"2019-02"
394383,2019-03-31,"Berlin, NH","NH",636,118800,-0.000841042893187553,0.00337837837837838,0.0889092575618698,0.0441932959438562,0.0131992792255262,"2007-05","2007-Q2",125300,-0.0518754988028731,"2006-02"
394799,2019-03-31,"Lock Haven, PA","PA",637,141000,-0.00070871722182849,-0.00070871722182849,0.0382916053019146,0.0357307579151787,0.0312026861469152,"2019-02","2019-Q1",141100,-0.00070871722182849,"2019-02"
394354,2019-03-31,"Austin, MN","MN",638,103600,0,-0.00192678227360308,0.0928270042194093,0.0509684504676056,0.014397900955883,"2019-01","2019-Q1",103900,-0.00288739172281039,"2018-12"
394476,2019-03-31,"Clewiston, FL","FL",639,121300,-0.00328677074774034,0.00497100248550124,0.0869175627240144,0.0796203405275124,0.00982661218875824,"2006-11","2006-Q4",173800,-0.302071346375144,"2005-06"
394981,2019-03-31,"Pittsburg, KS","KS",640,78700,0.00254777070063694,0.0102695763799743,0.0592193808882907,0.0342621165092571,0.0163770767439346,"2004-11","2004-Q4",83700,-0.0597371565113501,"2002-06"
394526,2019-03-31,"Defiance, OH","OH",641,112400,-0.00266193433895297,0.00536672629695885,0.124,0.0470874889094475,,"2019-02","2019-Q1",112700,-0.00266193433895297,"2019-02"
395072,2019-03-31,"Scottsbluff, NE","NE",642,124500,-0.00875796178343949,-0.0126883425852498,0.0714285714285714,0.0481775425381576,0.0308260474681665,"2019-01","2019-Q1",126600,-0.0165876777251185,"2018-11"
394801,2019-03-31,"Logansport, IN","IN",643,91000,-0.00219298245614035,0.0133630289532294,0.307471264367816,0.105950630541252,0.0366371454522227,"2019-02","2019-Q1",91200,-0.00219298245614035,"2019-01"
394992,2019-03-31,"Pontiac, IL","IL",644,91800,-0.00108813928182807,-0.00217391304347826,0.022271714922049,0.033382362160961,0.0028772571857032,"2004-05","2004-Q2",92700,-0.00970873786407767,"2004-03"
394663,2019-03-31,"Hannibal, MO","MO",645,129000,0.00702576112412178,0.0229976209357653,0.0886075949367088,0.0782743837389799,0.0411378719200588,"2019-03","2019-Q1",129000,0,"2019-03"
394888,2019-03-31,"Mount Vernon, IL","IL",646,57300,0.00350262697022767,0.0070298769771529,0.0811320754716981,-0.043580725142995,0.0111223860414287,"2013-08","2013-Q3",74500,-0.230872483221477,"2012-06"
395176,2019-03-31,"Union City, TN","TN",647,70700,-0.00562587904360056,-0.0111888111888112,0.0552238805970149,0.0354439472650276,0.0155344930023524,"2019-01","2019-Q1",71500,-0.0111888111888112,"2018-10"
395069,2019-03-31,"Sault Ste. Marie, MI","MI",648,91000,-0.00655021834061135,-0.0172786177105832,0.0388127853881279,0.0473717093333825,0.0165819849076088,"2018-11","2018-Q4",92800,-0.0193965517241379,"2018-09"
395192,2019-03-31,"Vincennes, IN","IN",649,84500,-0.00471142520612485,-0.0174418604651163,0.0988296488946684,0.0737594535280708,0.0362236503419862,"2018-11","2018-Q4",86300,-0.0208574739281576,"2018-09"
394624,2019-03-31,"Gainesville, TX","TX",650,145600,0.00206469373709566,0.0160502442428472,0.0988679245283019,0.0691994611297904,0.0379729701424714,"2019-03","2019-Q1",145600,0,"2019-03"
394550,2019-03-31,"Dyersburg, TN","TN",651,86000,0.00467289719626168,0.0238095238095238,0.154362416107383,0.0441263196887947,0.0194952850672363,"2019-03","2019-Q1",86000,0,"2019-03"
394745,2019-03-31,"Kill Devil Hills, NC","NC",652,316100,0.000949968334388854,-0.00126382306477093,0.0945290858725762,0.030962646855216,0.0115523205331727,"2006-03","2006-Q1",364700,-0.133260213874417,
394507,2019-03-31,"Crawfordsville, IN","IN",653,121600,-0.000821692686935086,0.00829187396351575,0.105454545454545,0.0501693170964874,0.0220201821111765,"2019-02","2019-Q1",121700,-0.000821692686935086,"2019-02"
394422,2019-03-31,"Brownwood, TX","TX",654,89700,0.00111607142857143,0.0228050171037628,0.0602836879432624,0.0560253603700054,0.0296076578510378,"2019-03","2019-Q1",89700,0,"2019-03"
394603,2019-03-31,"Fort Dodge, IA","IA",655,85000,-0.00234741784037559,-0.00584795321637427,0.022864019253911,0.0354857884559052,0.012730082943976,"2019-01","2019-Q1",85600,-0.00700934579439252,"2018-11"
395129,2019-03-31,"Stephenville, TX","TX",656,150900,-0.00264375413086583,0.0120724346076459,0.163454124903624,0.0586165411022117,0.0368326204943441,"2019-02","2019-Q1",151300,-0.00264375413086583,"2019-01"
394324,2019-03-31,"Americus, GA","GA",657,80600,-0.0061652281134402,-0.0146699266503667,0.0254452926208651,0.0294860183149313,0.00354197987064997,"2018-12","2018-Q4",81800,-0.0146699266503667,"2018-09"
394554,2019-03-31,"Easton, MD","MD",658,294600,-0.00101729399796541,-0.00741239892183288,-0.0143860823017732,0.0151971958675057,-0.00218001345744756,"2006-08","2006-Q3",363800,-0.190214403518417,"2005-03"
394920,2019-03-31,"North Platte, NE","NE",659,152200,0.00131578947368421,0.0126413838988689,0.102099927588704,0.0479911932860884,0.0374266594444983,"2019-03","2019-Q1",152200,0,"2019-03"
394914,2019-03-31,"Newberry, SC","SC",660,94600,0.00105820105820106,-0.00210970464135021,0.0499445061043285,0.0364370525334048,0.009576582776887,"2005-03","2005-Q1",96900,-0.0237358101135191,"2004-09"
394300,2019-03-31,"Ada, OK","OK",661,92700,-0.0032258064516129,-0.0148777895855473,-0.00429645542427497,0.0574804404155045,0.0247414686554361,"2018-09","2018-Q3",95800,-0.0323590814196242,"2018-03"
395046,2019-03-31,"Safford, AZ","AZ",662,166300,0.00362100181050091,0.0208717004297115,0.0955204216073781,0.0660192888006246,0.0164242284056018,"2019-03","2019-Q1",166300,0,"2019-03"
394894,2019-03-31,"Murray, KY","KY",663,131700,-0.0037821482602118,-0.0037821482602118,0.0337519623233909,0.0457586866438808,0.0255834740197531,"2019-01","2019-Q1",132600,-0.00678733031674208,"2018-12"
394696,2019-03-31,"Huntington, IN","IN",664,102600,0.00293255131964809,0.0168483647175421,0.109189189189189,0.0502346993231864,0.0156996071742834,"2019-03","2019-Q1",102600,0,"2019-03"
394573,2019-03-31,"Escanaba, MI","MI",665,98300,-0.00101626016260163,0,0.0650054171180932,0.0906435042529592,0.0532701229700947,"2019-01","2019-Q1",98600,-0.00304259634888438,"2018-12"
394499,2019-03-31,"Corinth, MS","MS",666,105000,0.00864553314121038,0.0135135135135135,0.137594799566631,0.0656612844107805,,"2019-03","2019-Q1",105000,0,"2019-03"
394341,2019-03-31,"Astoria, OR","OR",667,310000,-0.00257400257400257,0.00616682895163908,0.108726752503577,0.0705097324637944,0.0215808350548246,"2019-02","2019-Q1",310800,-0.00257400257400257,"2019-01"
394973,2019-03-31,"Peru, IN","IN",668,81900,0.00244798041615667,0.00738007380073801,0.0804749340369393,0.0327857206763635,0.0101950083248823,"2005-09","2005-Q3",83000,-0.0132530120481928,"2005-07"
394506,2019-03-31,"Coshocton, OH","OH",669,94200,-0.00211864406779661,0.00106269925611052,0.0668176670441676,0.0477614488807359,0.0237395060373931,"2019-01","2019-Q1",94500,-0.00317460317460317,"2019-01"
394916,2019-03-31,"Newton, IA","IA",670,128700,0.000777604976671851,-0.00155159038013964,0.0353982300884956,0.0471901058424224,0.0217346441577859,"2018-10","2018-Q4",129600,-0.00694444444444444,"2018-09"
394370,2019-03-31,"Bay City, TX","TX",671,143400,0.00209643605870021,0.0091484869809993,0.0685543964232489,0.064116768848782,0.0410535139749979,"2019-03","2019-Q1",143400,0,"2019-03"
394617,2019-03-31,"Fremont, NE","NE",672,134600,-0.00296296296296296,-0.00443786982248521,0.0665610142630745,0.0629349264331529,0.0358941782929167,"2019-01","2019-Q1",135400,-0.00590841949778434,"2018-11"
394702,2019-03-31,"Hutchinson, MN","MN",673,168200,-0.00766961651917404,-0.0152224824355972,0.0382716049382716,0.0520662673984309,,"2018-12","2018-Q4",170800,-0.0152224824355972,"2018-10"
394366,2019-03-31,"Batesville, AR","AR",674,94800,0,-0.00315457413249211,0.0128205128205128,0.0152287138111278,0.0135037984045006,"2018-11","2018-Q4",95200,-0.00420168067226891,"2018-11"
394948,2019-03-31,"Owatonna, MN","MN",675,169200,-0.00645918966529654,-0.00878734622144113,0.0476780185758514,0.0461966331165899,0.0168238730883403,"2019-01","2019-Q1",171300,-0.0122591943957968,"2018-12"
395191,2019-03-31,"Vidalia, GA","GA",676,105800,-0.000944287063267233,-0.00376647834274953,0.0413385826771654,0.0556560149817347,0.0187079121304206,"2019-01","2019-Q1",106200,-0.00376647834274953,"2018-11"
753922,2019-03-31,"Summit Park, UT","UT",677,710300,0.00126867775585001,0.0160205979116006,0.114370881706934,0.0754200912676248,0.0355039054477073,"2019-03","2019-Q1",710300,0,"2019-03"
753864,2019-03-31,"Arkansas City-Winfield, KS","KS",678,74600,0.00810810810810811,0.0289655172413793,0.0581560283687943,0.0663709670037522,0.0157616566109355,"2019-03","2019-Q1",74600,0,"2019-03"
394771,2019-03-31,"Laramie, WY","WY",679,242300,0.00331262939958592,0.013383521539105,0.0909500225123818,0.0263047952968278,0.0179047399875003,"2019-03","2019-Q1",242300,0,"2019-03"
394984,2019-03-31,"Plainview, TX","TX",680,76100,0,0,0.0779036827195467,0.0414984101168354,0.0207027778949065,"2019-01","2019-Q1",76200,-0.00131233595800525,"2018-12"
394777,2019-03-31,"Laurinburg, NC","NC",681,78400,-0.00381194409148666,-0.02,0.0695770804911323,0.0378796933107439,0.00364338546876875,"2018-12","2018-Q4",80000,-0.02,"2018-09"
394315,2019-03-31,"Alexandria, MN","MN",682,212100,-0.00282087447108604,-0.00188235294117647,0.0573280159521436,0.0531698018173241,0.0266804833922254,"2019-01","2019-Q1",213300,-0.00562587904360056,"2018-12"
394915,2019-03-31,"Newport, TN","TN",683,93100,0,0.00757575757575758,0.0825581395348837,0.0764968484564132,0.0329836835072446,"2019-03","2019-Q1",93100,0,"2019-03"
394522,2019-03-31,"DeRidder, LA","LA",684,111000,-0.00715563506261181,-0.00892857142857143,0.0673076923076923,0.0621747284006611,0.0403997464805577,"2019-01","2019-Q1",112400,-0.0124555160142349,"2018-12"
394781,2019-03-31,"Lebanon, MO","MO",685,137000,0.00661278471711977,0.0316265060240964,0.127572016460905,0.0552485816498285,0.0227519695695138,"2019-03","2019-Q1",137000,0,"2019-03"
394481,2019-03-31,"Coffeyville, KS","KS",686,51000,0,-0.0248565965583174,-0.0876565295169946,-0.0250590270401321,,"2013-07","2013-Q3",76500,-0.333333333333333,
395084,2019-03-31,"Seneca Falls, NY","NY",687,109600,0,0.0120036934441367,0.0528338136407301,0.0322854087020592,0.02383333634424,"2019-03","2019-Q1",109600,0,"2019-03"
394417,2019-03-31,"Brookhaven, MS","MS",688,121900,0.0166805671392827,0.0499569336778639,-0.00570962479608483,0.0467582543677223,0.0230066281914163,"2018-04","2018-Q2",123700,-0.0145513338722716,"2018-03"
394335,2019-03-31,"Arcadia, FL","FL",689,124900,0.00321285140562249,0.0195918367346939,0.111209964412811,0.0926413048545989,0.0301523230193084,"2006-09","2006-Q3",158900,-0.213971050975456,"2005-07"
395150,2019-03-31,"Taylorville, IL","IL",690,77400,-0.00386100386100386,-0.010230179028133,-0.0214917825537295,0.0302035102944946,0.00796045032381998,"2017-12","2017-Q4",80600,-0.0397022332506203,"2017-09"
394525,2019-03-31,"Decatur, IN","IN",691,127800,0.0062992125984252,0.0167064439140811,0.0694560669456067,0.0469535869653319,0.0230062984393047,"2019-03","2019-Q1",127800,0,"2019-03"
753894,2019-03-31,"Junction City, KS","KS",692,132600,0,0.00302571860816944,0.0523809523809524,0.0164697617262775,0.00221374536692731,"2019-03","2019-Q1",132600,0,"2019-03"
394557,2019-03-31,"Effingham, IL","IL",693,128800,0.00389711613406079,0.011783189316575,0.0165745856353591,0.0313103064775451,,"2019-03","2019-Q1",128800,0,"2019-03"
394331,2019-03-31,"Angola, IN","IN",694,163200,0.00492610837438424,0.0149253731343284,0.110204081632653,0.0652085375334479,0.0279331804822129,"2019-03","2019-Q1",163200,0,"2019-03"
394536,2019-03-31,"Dodge City, KS","KS",695,109200,-0.000914913083257091,-0.00636942675159236,-0.00636942675159236,0.0491700749906963,,"2018-08","2018-Q3",118100,-0.0753598645215919,"2018-03"
394413,2019-03-31,"Brenham, TX","TX",696,187200,-0.0026638252530634,0.00375335120643432,0.0229508196721311,0.0557871557482557,0.0356335348624384,"2019-02","2019-Q1",187700,-0.0026638252530634,"2019-01"
394569,2019-03-31,"Emporia, KS","KS",697,95200,-0.00104931794333683,0.00634249471458774,0.0855188141391106,0.0300510715771565,0.00529823440140453,"2007-05","2007-Q2",96700,-0.015511892450879,"2007-01"
394613,2019-03-31,"Frankfort, IN","IN",698,104200,0.00192307692307692,0.00968992248062015,0.131378935939197,0.0676909373023309,0.0145328601276518,"2019-03","2019-Q1",104200,0,"2019-03"
394414,2019-03-31,"Brevard, NC","NC",699,220200,-0.000907441016333938,0.00502053856686445,0.0470756062767475,0.0524914736674151,0.0170769042673757,"2019-02","2019-Q1",220400,-0.000907441016333938,"2019-02"
395165,2019-03-31,"Troy, AL","AL",700,128000,0,-0.0015600624024961,0.0182975338106603,-0.00263528699923032,0.00799702261994706,"2014-02","2014-Q1",131500,-0.026615969581749,"2013-12"
395196,2019-03-31,"Wabash, IN","IN",701,104600,0.000956937799043062,0.00576923076923077,0.0772399588053553,0.0431089094626282,0.0161677275632899,"2019-03","2019-Q1",104600,0,"2019-03"
394433,2019-03-31,"Cambridge, MD","MD",702,144200,-0.00207612456747405,-0.00893470790378007,0.0307362401715511,0.0198538378921504,-0.00770733584498828,"2006-06","2006-Q2",191700,-0.247782994261868,"2004-10"
394812,2019-03-31,"Macomb, IL","IL",703,68900,-0.00144927536231884,-0.00433526011560694,0.00583941605839416,0.00352018095522455,,"2015-04","2015-Q2",71700,-0.0390516039051604,"2015-01"
395187,2019-03-31,"Vernal, UT","UT",704,268200,-0.00850277264325323,-0.00482374768089054,0.0492957746478873,0.0775698099952566,0.0402795523036634,"2018-10","2018-Q4",273700,-0.0200949945195469,"2018-09"
394749,2019-03-31,"Kingsville, TX","TX",705,111800,-0.00445235975066785,-0.00267618198037466,0.014519056261343,0.0538739520617835,0.0341642067659711,"2019-01","2019-Q1",112600,-0.00710479573712256,"2018-12"
394815,2019-03-31,"Madison, IN","IN",706,129800,0,0.000771010023130301,0.176790571169538,0.095139632573781,0.0438588999175022,"2019-01","2019-Q1",130000,-0.00153846153846154,"2019-01"
394886,2019-03-31,"Mount Pleasant, TX","TX",707,120000,-0.00166389351081531,-0.00332225913621262,0.0610079575596817,0.0487163089708327,0.0301053415068506,"2019-01","2019-Q1",120600,-0.00497512437810945,"2018-10"
394962,2019-03-31,"Paris, TN","TN",708,93100,0.0010752688172043,-0.00214362272240086,0.0701149425287356,0.0464275260198688,0.0219903294673038,"2018-12","2018-Q4",93300,-0.00214362272240086,"2018-12"
394491,2019-03-31,"Columbus, NE","NE",709,162300,-0.00245851259987707,0.0030902348578492,0.0614780902550687,0.0680095482694978,0.0626411398367146,"2019-02","2019-Q1",162700,-0.00245851259987707,"2019-02"
394376,2019-03-31,"Beeville, TX","TX",710,120700,0.000829187396351575,0.00667222685571309,0.0825112107623319,0.0775098508222607,0.0552413851304006,"2019-03","2019-Q1",120700,0,"2019-03"
394855,2019-03-31,"Miami, OK","OK",711,64200,0.00626959247648903,0.00626959247648903,0.0206677265500795,0.0352095115253017,0.00612006209525151,"2019-03","2019-Q1",64200,0,"2019-03"
753878,2019-03-31,"Dayton, TN","TN",712,116800,0.00689655172413793,0.028169014084507,0.103969754253308,0.0539822601678082,0.0274401048698538,"2019-03","2019-Q1",116800,0,"2019-03"
394713,2019-03-31,"Jackson, WY","WY",713,592300,-0.00134884505142472,-0.00286195286195286,0.0588130139435109,0.0360411243883936,0.014063189888011,"2018-11","2018-Q4",594200,-0.00319757657354426,"2018-10"
394730,2019-03-31,"Juneau, AK","AK",714,381600,0,-0.00209205020920502,-0.00960290682584999,0.0246835026847019,0.0212613309276173,"2018-09","2018-Q3",386400,-0.0124223602484472,"2018-01"
394310,2019-03-31,"Albert Lea, MN","MN",715,109900,0.00182315405651778,0.00641025641025641,0.11010101010101,0.0341806214846476,,"2019-03","2019-Q1",109900,0,"2019-03"
394786,2019-03-31,"Lewisburg, TN","TN",716,145000,0.00554785020804438,0.019690576652602,0.0499637943519189,0.104285729103147,0.0486151947214073,"2019-03","2019-Q1",145000,0,"2019-03"
394795,2019-03-31,"Lincoln, IL","IL",717,81900,-0.00364963503649635,-0.00486026731470231,0.0173913043478261,0.0229945145364525,0.00843728050470127,"2005-11","2005-Q4",94600,-0.134249471458774,"2005-01"
394751,2019-03-31,"Kirksville, MO","MO",718,116900,0.000856164383561644,-0.00595238095238095,0.132751937984496,0.114123872055705,0.0105053426006527,"2008-07","2008-Q3",163300,-0.28413962033068,
394320,2019-03-31,"Alpena, MI","MI",719,82200,-0.00363636363636364,-0.00963855421686747,0.0592783505154639,0.0546448921346292,0.0223477376937118,"2019-01","2019-Q1",83000,-0.00963855421686747,"2018-10"
395100,2019-03-31,"Silver City, NM","NM",720,128500,0.00390625,0.00312256049960968,0.0699417152373022,,,"2019-03","2019-Q1",128500,0,"2019-03"
394846,2019-03-31,"McPherson, KS","KS",721,142600,0.00422535211267606,0.00777385159010601,0.0555144337527757,0.0400120776048709,0.0150609391132335,"2019-03","2019-Q1",142600,0,"2019-03"
395093,2019-03-31,"Sheridan, WY","WY",722,249200,0.00322061191626409,0.0121852152721365,0.0581740976645435,0.0357115061555042,,"2019-03","2019-Q1",249200,0,"2019-03"
395206,2019-03-31,"Washington Court House, OH","OH",723,111900,-0.00267379679144385,0.00358744394618834,0.0992141453831041,0.0545533599232486,0.0135592072755197,"2019-02","2019-Q1",112200,-0.00267379679144385,"2019-01"
395185,2019-03-31,"Van Wert, OH","OH",724,101500,-0.00975609756097561,-0.0240384615384615,0.0262891809908999,0.0519327225518575,0.023070278755406,"2018-12","2018-Q4",104000,-0.0240384615384615,"2018-07"
394853,2019-03-31,"Merrill, WI","WI",725,130700,0.00153256704980843,0.00926640926640927,0.0591572123176661,0.057985546092298,0.0279604161839084,"2019-03","2019-Q1",130700,0,"2019-03"
753901,2019-03-31,"Ludington, MI","MI",726,111600,-0.00711743772241993,-0.0106382978723404,0.0558183538315989,0.055715570486393,0.030798311042908,"2019-01","2019-Q1",113000,-0.0123893805309735,"2018-11"
394921,2019-03-31,"North Vernon, IN","IN",727,116000,-0.00172117039586919,-0.000861326442721792,0.0964083175803403,0.0570458435015762,0.0226754381332139,"2019-01","2019-Q1",116400,-0.00343642611683849,"2018-12"
394673,2019-03-31,"Hays, KS","KS",728,166300,-0.00478755236385398,-0.0211889346674514,-0.00180072028811525,0.0338509207785933,,"2018-09","2018-Q3",170500,-0.024633431085044,"2018-01"
394864,2019-03-31,"Mineral Wells, TX","TX",729,115300,-0.00431778929188256,-0.00173160173160173,0.0510483135824977,0.0428060431674626,0.0241754134732908,"2019-01","2019-Q1",115900,-0.00517687661777394,"2018-12"
394364,2019-03-31,"Bastrop, LA","LA",730,82000,-0.0024330900243309,-0.00726392251815981,0.0211706102117061,0.0289371559901439,0.0140805014261582,"2019-01","2019-Q1",82600,-0.00726392251815981,"2018-11"
394356,2019-03-31,"Bainbridge, GA","GA",731,104400,-0.00286532951289398,-0.0132325141776938,0.0620549338758901,0.0510302572469774,0.00624364166428149,"2018-12","2018-Q4",105800,-0.0132325141776938,"2018-09"
753884,2019-03-31,"Hailey, ID","ID",732,401900,0.00174476570289133,0.00324513230154768,0.117630700778643,0.0417291637236996,-0.00250313560723769,"2006-12","2006-Q4",476000,-0.155672268907563,"2005-08"
394643,2019-03-31,"Great Bend, KS","KS",733,81900,-0.00364963503649635,0.0173913043478261,0.0459770114942529,0.0385103797020439,,"2019-02","2019-Q1",82200,-0.00364963503649635,"2019-02"
753926,2019-03-31,"Weatherford, OK","OK",734,118000,-0.00923593618807725,-0.0296052631578947,0.039647577092511,0.057082535440786,0.0353128292273759,"2018-11","2018-Q4",121800,-0.0311986863711002,"2018-05"
395154,2019-03-31,"Thomaston, GA","GA",735,71700,-0.00416666666666667,-0.00692520775623269,0.0497803806734993,0.0433216809591568,0.00413723509144237,"2007-06","2007-Q2",80600,-0.110421836228288,"2006-12"
394892,2019-03-31,"Mountain Home, ID","ID",736,180000,0.0022271714922049,0.0140845070422535,0.167315175097276,0.0567307887617969,0.0183315077378767,"2019-03","2019-Q1",180000,0,"2019-03"
394322,2019-03-31,"Altus, OK","OK",737,60600,-0.00328947368421053,-0.00818330605564648,0.0860215053763441,0.0400366800487013,0.0158142162163897,"2019-01","2019-Q1",61100,-0.00818330605564648,"2019-01"
395181,2019-03-31,"Uvalde, TX","TX",738,113800,-0.00611353711790393,-0.0223367697594502,0.0151650312221231,0.073833103802301,0.0422992905175799,"2018-09","2018-Q3",118800,-0.0420875420875421,"2018-05"
394401,2019-03-31,"Boone, IA","IA",739,142700,0.000701262272089762,0.00140350877192982,0.0408460977388767,0.0509589711749221,0.0327384425037649,"2019-03","2019-Q1",142700,0,"2019-03"
395159,2019-03-31,"Toccoa, GA","GA",740,109000,-0.0036563071297989,0,0.0910910910910911,0.0614403554300251,0.0101806067234518,"2019-01","2019-Q1",109500,-0.0045662100456621,"2018-12"
394470,2019-03-31,"Clarksdale, MS","MS",741,78300,-0.00886075949367089,-0.00254777070063694,-0.0926998841251448,0.0666839012752738,,"2017-08","2017-Q3",94600,-0.1723044397463,"2016-07"
395138,2019-03-31,"Summerville, GA","GA",742,80500,0,-0.00371287128712871,0.104252400548697,0.0509141686452754,0.0134966607420532,"2007-07","2007-Q3",87400,-0.0789473684210526,"2007-01"
753909,2019-03-31,"Ottawa, KS","KS",743,110700,0.00180995475113122,0.0128087831655993,0.0938735177865613,0.0657868269825557,0.0160558078727033,"2019-03","2019-Q1",110700,0,"2019-03"
394830,2019-03-31,"Marshall, MN","MN",744,134700,-0.0146305779078274,-0.0309352517985611,0.0498830865159782,0.0409675709677644,,"2018-12","2018-Q4",139000,-0.0309352517985612,"2018-10"
394758,2019-03-31,"La Grande, OR","OR",745,187500,-0.00265957446808511,-0.00530503978779841,0.111440426793124,0.0583597500797046,0.0306055599958266,"2019-01","2019-Q1",188600,-0.00583244962884411,"2018-11"
394649,2019-03-31,"Greensburg, IN","IN",746,138200,0.00290275761973875,0.0124542124542125,0.118122977346278,0.0939762447747421,,"2019-03","2019-Q1",138200,0,"2019-03"
394854,2019-03-31,"Mexico, MO","MO",747,104700,0.00479846449136276,0.016504854368932,0.0618661257606491,0.0678618396780888,0.0290877619993324,"2019-03","2019-Q1",104700,0,"2019-03"
394869,2019-03-31,"Moberly, MO","MO",748,103400,0,0.00878048780487805,0.0703933747412008,0.0487514782836187,0.0234595166284606,"2019-03","2019-Q1",103400,0,"2019-03"
753923,2019-03-31,"The Dalles, OR","OR",749,251400,-0.00238095238095238,0.00399361022364217,0.069332199064228,0.0821572502228538,0.0325479777349384,"2019-01","2019-Q1",252100,-0.00277667592225307,"2019-01"
394529,2019-03-31,"Deming, NM","NM",750,106400,0.00853080568720379,0.027027027027027,0.0857142857142857,0.0629800482623444,,"2019-03","2019-Q1",106400,0,"2019-03"
394615,2019-03-31,"Fredericksburg, TX","TX",751,308500,-0.00258648561267378,0.000648718780408693,0.0801820728291316,0.0782187058599864,0.0420232943479451,"2019-01","2019-Q1",309500,-0.00323101777059774,"2019-01"
394436,2019-03-31,"Campbellsville, KY","KY",752,105300,-0.00378429517502365,-0.00472589792060491,0.0223300970873786,0.0377292630609136,0.0195085319406327,"2018-11","2018-Q4",106000,-0.00660377358490566,"2018-10"
394494,2019-03-31,"Connersville, IN","IN",753,74700,0.00268456375838926,0.00945945945945946,0.202898550724638,0.0678436396462978,0.0178285458538827,"2006-07","2006-Q3",79000,-0.0544303797468354,"2005-09"
394533,2019-03-31,"Dickinson, ND","ND",754,251800,0.00358708648864089,0.0206728820429672,0.0611040876527602,0.0308603632859037,0.0553667151651749,"2016-05","2016-Q2",266600,-0.0555138784696174,"2015-08"
394674,2019-03-31,"Heber, UT","UT",755,449600,0.0037954900647466,0.0243791296422875,0.107116473774932,0.0828389571192838,0.0401143126956924,"2019-03","2019-Q1",449600,0,"2019-03"
753921,2019-03-31,"Steamboat Springs, CO","CO",756,509800,0.00137497544686702,0.0129147625670574,0.122907488986784,0.0709328726900451,0.021181494067311,"2008-01","2008-Q1",534200,-0.0456757768625983,"2007-11"
394793,2019-03-31,"Liberal, KS","KS",757,106600,-0.00837209302325581,-0.0273722627737226,-0.0430879712746858,0.0381521027165941,0.0191283008197147,"2018-08","2018-Q3",113500,-0.0607929515418502,"2017-04"
394784,2019-03-31,"Levelland, TX","TX",758,107700,0,-0.00185356811862836,0.0507317073170732,0.0610030624597109,0.0413797439924106,"2019-01","2019-Q1",108000,-0.00277777777777778,"2018-12"
395198,2019-03-31,"Wahpeton, ND","ND",759,127900,-0.00078125,-0.00156128024980484,0.0381493506493506,0.042038974927477,0.0414612004276684,"2018-10","2018-Q4",129200,-0.010061919504644,"2018-09"
395130,2019-03-31,"Sterling, CO","CO",760,151300,0.00265076209410205,0.0202292650033715,0.164742109314858,0.087872343217869,0.0436435118836789,"2019-03","2019-Q1",151300,0,"2019-03"
394959,2019-03-31,"Pampa, TX","TX",761,80700,-0.0037037037037037,0,0.0466926070038911,0.0426209493547978,0.0252323206049923,"2019-02","2019-Q1",81000,-0.0037037037037037,"2018-12"
395241,2019-03-31,"Yankton, SD","SD",762,169100,0.000591715976331361,0.0113636363636364,0.0310975609756098,0.0380474055205904,0.0302674716391444,"2019-03","2019-Q1",169100,0,"2019-03"
395227,2019-03-31,"Williston, ND","ND",763,242000,0.0045662100456621,0.0249894112664125,0.0990009082652134,0.090949686061154,0.107973986818701,"2019-03","2019-Q1",242000,0,"2019-03"
394418,2019-03-31,"Brookings, OR","OR",764,312700,-0.00382287352660083,0.00288646568313021,0.0617996604414261,0.0498360531071196,0.013410286854733,"2007-03","2007-Q1",320200,-0.023422860712055,"2006-01"
394687,2019-03-31,"Hood River, OR","OR",765,447000,-0.00644587686152478,-0.00312221231043711,0.0557392536608408,0.085786640471476,0.0436788830716424,"2019-01","2019-Q1",451400,-0.00974745237040319,"2018-12"
394371,2019-03-31,"Beatrice, NE","NE",766,108200,-0.00551470588235294,-0.0127737226277372,0.0403846153846154,0.0529413875577827,0.0250311303526392,"2018-12","2018-Q4",109600,-0.0127737226277372,"2018-10"
394564,2019-03-31,"Elk City, OK","OK",767,92400,-0.00108108108108108,0.00544069640914037,0.0857814336075206,0.051449977784493,0.0378946035752912,"2019-02","2019-Q1",92500,-0.00108108108108108,"2019-02"
394656,2019-03-31,"Grenada, MS","MS",768,95900,0.00104384133611691,0.00104384133611691,0,0.0208466311905953,,"2018-05","2018-Q2",96100,-0.00208116545265349,"2018-02"
394544,2019-03-31,"Dumas, TX","TX",769,122300,0.000818330605564648,0.000818330605564648,0.0948970456580125,0.0623108209139778,,"2019-01","2019-Q1",122400,-0.000816993464052288,"2019-01"
753914,2019-03-31,"Port Lavaca, TX","TX",770,139200,-0.00429184549356223,-0.0021505376344086,0.0799069045771916,0.0716194832111923,0.0420554550511127,"2019-01","2019-Q1",140200,-0.00713266761768902,"2018-12"
