"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-03-31,62423,"12143","NY","Albany-Schenectady-Troy","Albany County","Coeymans",11041,179200,0.00111731843575419,-0.00389105058365759,0.0263459335624284,0.0175132853450262,0.00719647210045471,"2018-11","2018-Q4",180700,-0.00830105146651909,"2018-10"
2019-03-31,78152,"46511","IN","Plymouth","Marshall County","Culver",11042,170400,0.00353356890459364,0.0124777183600713,0.118110236220472,0.0417259166920163,0.0391152943061124,"1996-01","1996-Q1",192200,-0.113423517169615,
2019-03-31,82265,"55415","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Minneapolis",11043,416800,-0.00287081339712919,-0.0155880963627775,0.00506390161562575,0.0690466943821866,0.044181619339889,"2018-12","2018-Q4",423400,-0.0155880963627775,"2018-09"
2019-03-31,79452,"48881","MI","Ionia","Ionia County","Saranac",11044,162700,-0.00671550671550672,-0.0169184290030211,-0.031547619047619,0.0676229677018794,0.0394474244703338,"2018-05","2018-Q2",172300,-0.0557167730702263,"2018-03"
2019-03-31,65639,"18925","PA","Philadelphia-Camden-Wilmington","Bucks County","Buckingham",11045,459900,0.000870511425462459,0.00546567555749891,0.0226817878585724,0.0234360066856065,0.00300628011486159,"2007-05","2007-Q2",488800,-0.0591243862520458,"2005-10"
2019-03-31,98007,"95139","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",11046,913800,-0.0148771021992238,-0.0375987361769352,-0.0584234930448223,0.0723230623177893,0.0620493737588259,"2018-06","2018-Q2",998700,-0.0850105136677681,"2017-12"
2019-03-31,98914,"96779","HI","Kahului-Wailuku-Lahaina","Maui County","Paia",11047,835100,0.0215290519877676,0.0159367396593674,0.11391223155929,0.0809354447644544,0.0448532011247045,"2019-03","2019-Q1",835100,0,"2019-03"
2019-03-31,59825,"05143","VT","Claremont-Lebanon","Windsor County","Chester",11048,188800,0.00265533722782793,0.0216450216450216,0.0951276102088167,0.0252110489302255,0.013014263530376,"2007-03","2007-Q1",190600,-0.00944386149003148,"2007-01"
2019-03-31,89725,"72732","AR","Fayetteville-Springdale-Rogers","Benton County","Garfield",11049,215500,-0.00185270958777212,-0.0128263857077416,0.136603375527426,0.0961097311380355,0.0776673127827368,"2018-11","2018-Q4",218400,-0.0132783882783883,"2018-10"
2019-03-31,93440,"80514","CO","Greeley","Weld County","Dacono",11050,310400,0.000644745325596389,0.0107456854444806,0.0906535488404779,0.140300112871169,0.0870647462028686,"2019-03","2019-Q1",310400,0,"2019-03"
2019-03-31,60222,"06248","CT","Hartford-West Hartford-East Hartford","Tolland County","Hebron",11051,273800,-0.00327630141973062,-0.00544860152560843,0.00440205429200293,0.00792800418696404,-0.00699153721881018,"2007-06","2007-Q2",316500,-0.134913112164297,"2004-07"
2019-03-31,59143,"03470","NH","Keene","Cheshire County","Winchester",11052,166900,0.00542168674698795,0.00967937084089534,0.023298589822195,0.0329868387990737,0.00959473154387958,"2006-10","2006-Q4",169700,-0.0164997053624042,"2006-06"
2019-03-31,71206,"30563","GA","Cornelia","Habersham County","Mount Airy",11053,140100,0.00142959256611866,0.0100937274693583,0.0637813211845103,0.0545975808973933,0.00899473613393909,"2019-03","2019-Q1",140100,0,"2019-03"
2019-03-31,67959,"24066","VA","Roanoke","Botetourt County","Buchanan",11054,134600,0.00223380491437081,0.0105105105105105,0.10327868852459,0.035236859494445,0.0107086183392264,"2019-03","2019-Q1",134600,0,"2019-03"
2019-03-31,90600,"74954","OK","Fort Smith","Sequoyah County","Roland",11055,96800,0.00833333333333333,0.0157397691500525,0.0286928799149841,0.0352618027571454,0.0115479077910741,"2019-03","2019-Q1",96800,0,"2019-03"
2019-03-31,95637,"88352","NM","Alamogordo","Otero County","Tularosa",11056,100000,0.00200400801603206,-0.00398406374501992,0.0718113612004287,0.00882912632989497,0.0165043254005008,"2005-03","2005-Q1",109300,-0.0850869167429094,"2004-10"
