,id,neighbourhood_cleansed,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_value
24675,33636056,Theater District,Entire home/apt,4,1.0,1.0,150.0,29,338,0,,,
24676,33974777,Astoria,Private room,1,2.0,1.0,45.0,1,333,0,,,
24677,34221161,Astoria,Private room,2,1.0,1.0,80.0,2,364,0,,,
24678,34318100,Theater District,Entire home/apt,6,1.0,3.0,650.0,2,137,0,,,
24679,45542,Harlem,Entire home/apt,4,1.0,2.0,100.0,2,0,18,96.0,10.0,9.0
24680,145994,Upper West Side,Entire home/apt,3,1.0,2.0,95.0,5,0,2,90.0,8.0,8.0
24681,455801,Harlem,Private room,1,1.0,1.0,65.0,4,0,109,97.0,10.0,9.0
24682,592831,Bedford-Stuyvesant,Private room,2,1.0,1.0,54.0,2,154,19,92.0,10.0,10.0
24683,13770759,Flushing,Private room,2,1.0,1.0,40.0,3,133,58,88.0,9.0,9.0
24684,14028280,Midtown,Private room,4,1.0,1.0,250.0,3,180,145,96.0,10.0,10.0
24685,14028380,Crown Heights,Entire home/apt,4,1.0,1.0,106.0,1,0,30,96.0,10.0,10.0
24686,4991235,Greenpoint,Private room,2,1.0,1.0,100.0,14,0,1,100.0,10.0,10.0
24687,6433621,Forest Hills,Entire home/apt,4,1.0,2.0,125.0,2,306,35,91.0,9.0,9.0
24688,6800274,Flatbush,Private room,3,1.0,1.0,91.0,4,365,4,80.0,8.0,8.0
24689,7929441,Williamsburg,Private room,2,1.0,1.0,105.0,1,126,222,93.0,10.0,10.0
24690,8167884,Greenpoint,Entire home/apt,4,1.0,1.0,165.0,2,232,122,99.0,10.0,10.0
24691,9562872,Rego Park,Entire home/apt,4,1.0,1.0,109.0,3,334,81,91.0,10.0,9.0
24692,19455757,Park Slope,Private room,1,1.0,1.0,40.0,4,0,4,100.0,10.0,10.0
24693,19815841,Midtown,Entire home/apt,3,1.0,0.0,99.0,1,209,103,90.0,9.0,9.0
24694,20167454,Astoria,Entire home/apt,3,1.0,1.0,155.0,3,61,5,100.0,10.0,10.0
24695,29704955,Bedford-Stuyvesant,Private room,3,1.0,1.0,50.0,1,123,3,93.0,9.0,9.0
24696,29737640,Bedford-Stuyvesant,Entire home/apt,9,1.5,4.0,255.0,2,272,0,,,
24697,29759120,Bedford-Stuyvesant,Entire home/apt,2,1.5,1.0,81.0,3,0,6,100.0,10.0,9.0
24698,9941890,Bedford-Stuyvesant,Entire home/apt,6,1.0,2.0,85.0,2,69,125,88.0,9.0,9.0
24699,9976820,Upper East Side,Private room,1,1.0,1.0,90.0,1,0,4,80.0,9.0,8.0
24700,10351593,Harlem,Private room,2,1.5,1.0,90.0,1,36,138,98.0,10.0,10.0
24701,10541080,Upper West Side,Entire home/apt,2,1.0,0.0,150.0,1,0,4,100.0,10.0,10.0
24702,11573292,East Village,Private room,2,1.0,1.0,109.0,3,0,0,,,
24703,11639083,Lower East Side,Private room,2,1.0,1.0,89.0,2,0,0,,,
24704,11837681,East Harlem,Private room,2,1.5,1.0,60.0,1,0,0,,,
24705,12669490,East Flatbush,Entire home/apt,2,1.0,1.0,105.0,1,105,43,92.0,10.0,9.0
24706,13173176,Harlem,Private room,2,2.0,1.0,62.0,30,353,1,100.0,10.0,10.0
24707,13254864,Greenwich Village,Entire home/apt,4,1.0,1.0,200.0,7,241,32,91.0,9.0,9.0
24708,25202604,Park Slope,Entire home/apt,8,1.0,2.0,295.0,4,132,6,92.0,10.0,9.0
24709,26756339,Flushing,Private room,2,1.0,1.0,40.0,1,345,40,89.0,9.0,9.0
24710,27248443,Ditmars Steinway,Private room,2,1.0,1.0,85.0,1,337,29,92.0,9.0,9.0
24711,28346064,Kips Bay,Private room,2,1.0,1.0,120.0,2,263,21,91.0,9.0,9.0
24712,28813184,East Village,Entire home/apt,2,1.0,1.0,125.0,3,5,2,100.0,9.0,10.0
24713,16448634,East Village,Entire home/apt,2,1.0,0.0,130.0,2,0,1,100.0,10.0,8.0
24714,18229274,East Flatbush,Entire home/apt,4,1.0,2.0,185.0,6,85,54,100.0,10.0,10.0
24715,19093551,Midwood,Entire home/apt,2,1.0,0.0,70.0,7,0,0,,,
24716,19116128,Greenpoint,Entire home/apt,3,1.0,1.0,105.0,4,55,6,100.0,10.0,10.0
24717,19274199,Neponsit,Entire home/apt,7,1.0,2.0,274.0,2,302,32,97.0,9.0,10.0
24718,34260221,Midtown,Private room,2,1.0,1.0,116.0,2,320,0,,,
24719,387324,Kips Bay,Private room,2,1.0,1.0,74.0,240,89,15,91.0,9.0,9.0
24720,1939106,East Village,Entire home/apt,2,1.0,1.0,172.0,1,0,18,98.0,10.0,10.0
24721,3271893,Park Slope,Entire home/apt,5,2.5,3.0,250.0,3,60,15,97.0,10.0,10.0
24722,3583482,Crown Heights,Private room,3,1.0,1.0,99.0,2,365,8,90.0,9.0,9.0
24723,3623201,Park Slope,Entire home/apt,2,1.0,1.0,94.0,4,0,25,96.0,10.0,10.0
24724,21010735,East Village,Private room,1,1.0,1.0,90.0,2,4,38,97.0,10.0,9.0
24725,21827355,Chinatown,Private room,1,2.0,1.0,60.0,15,0,0,,,
24726,21934226,Gowanus,Private room,2,1.0,0.0,129.0,1,360,33,87.0,9.0,9.0
24727,22289683,Harlem,Private room,4,1.0,1.0,20.0,1,13,108,85.0,9.0,9.0
24728,22356845,Downtown Brooklyn,Private room,3,1.0,1.0,80.0,1,3,78,100.0,10.0,10.0
24729,24408535,East Village,Entire home/apt,2,2.5,1.0,775.0,5,178,0,,,
24730,9768313,Chelsea,Entire home/apt,2,1.0,1.0,500.0,1,0,0,,,
24731,10014783,Morris Heights,Private room,2,1.0,1.0,47.0,2,360,35,91.0,9.0,9.0
24732,10017170,Murray Hill,Entire home/apt,5,1.0,2.0,150.0,30,60,3,73.0,7.0,7.0
24733,10175187,Crown Heights,Private room,2,1.0,1.0,50.0,3,0,0,,,
24734,30939678,Clinton Hill,Private room,2,1.0,1.0,100.0,5,25,1,,,
24735,31293945,Bushwick,Entire home/apt,7,2.5,3.0,190.0,1,304,15,87.0,9.0,9.0
24736,31772174,Greenwich Village,Entire home/apt,4,1.0,0.0,220.0,2,194,7,100.0,10.0,9.0
24737,32370730,Flatiron District,Entire home/apt,6,2.0,3.0,500.0,3,61,5,100.0,10.0,9.0
24738,32546286,Clinton Hill,Entire home/apt,2,1.0,1.0,220.0,3,169,0,,,
24739,33071843,Bushwick,Private room,1,1.0,1.0,42.0,2,247,0,,,
24740,33640884,Financial District,Entire home/apt,4,1.0,1.0,243.0,2,335,1,100.0,10.0,10.0
24741,6509750,Upper West Side,Entire home/apt,4,2.0,2.0,385.0,30,0,0,,,
24742,7637472,Little Italy,Private room,2,1.0,1.0,99.0,2,0,2,80.0,9.0,8.0
24743,8924504,Ridgewood,Private room,1,1.5,1.0,55.0,4,276,62,96.0,10.0,10.0
24744,9217592,Clinton Hill,Entire home/apt,2,1.0,1.0,145.0,4,0,2,100.0,10.0,10.0
24745,9543678,Fort Hamilton,Shared room,1,1.0,1.0,80.0,45,269,4,80.0,10.0,8.0
24746,11077282,Clinton Hill,Entire home/apt,7,1.0,2.0,200.0,2,314,55,82.0,9.0,9.0
24747,11545797,Bedford-Stuyvesant,Private room,2,2.0,1.0,55.0,3,0,10,93.0,10.0,10.0
24748,20831716,Flatbush,Private room,2,1.0,1.0,48.0,1,0,51,91.0,10.0,9.0
24749,20957575,East Village,Private room,1,1.0,1.0,85.0,1,59,36,94.0,9.0,10.0
24750,21435622,Harlem,Entire home/apt,2,1.0,1.0,200.0,1,0,3,93.0,10.0,10.0
24751,21588805,Williamsburg,Entire home/apt,2,1.0,1.0,107.0,2,3,17,99.0,10.0,9.0
24752,21814812,East Village,Entire home/apt,2,1.0,1.0,155.0,30,85,2,100.0,10.0,10.0
24753,22120346,Bushwick,Private room,2,1.5,1.0,40.0,1,0,0,,,
24754,22244184,Williamsburg,Private room,2,1.0,1.0,100.0,2,0,3,93.0,9.0,9.0
24755,30295700,Ridgewood,Private room,1,1.0,1.0,36.0,1,0,0,,,
24756,29014353,Carroll Gardens,Private room,1,1.0,1.0,69.0,5,0,4,100.0,10.0,10.0
24757,29035769,Clinton Hill,Private room,1,1.0,1.0,55.0,3,1,2,90.0,10.0,9.0
24758,29485421,Bedford-Stuyvesant,Entire home/apt,4,1.0,2.0,150.0,2,0,3,100.0,10.0,10.0
24759,29093302,Harlem,Private room,1,1.0,1.0,120.0,5,0,3,100.0,10.0,10.0
24760,29847809,Lower East Side,Entire home/apt,4,1.0,2.0,375.0,3,0,1,100.0,10.0,10.0
24761,29528574,Fort Greene,Private room,2,1.0,1.0,60.0,1,0,22,99.0,10.0,10.0
24762,29559298,Midtown,Entire home/apt,4,1.0,1.0,300.0,4,0,0,,,
24763,30179231,Lower East Side,Entire home/apt,4,1.0,2.0,295.0,5,0,0,,,
24764,29734326,Chelsea,Entire home/apt,2,1.0,1.0,350.0,3,0,0,,,
24765,29761272,Cambria Heights,Private room,4,1.0,1.0,100.0,7,0,1,,,
24766,31285015,Williamsburg,Entire home/apt,4,1.0,1.0,295.0,4,0,12,95.0,10.0,10.0
24767,31283569,Washington Heights,Private room,2,1.0,1.0,33.0,3,0,1,100.0,10.0,10.0
24768,30473401,Nolita,Private room,1,1.0,1.0,98.0,7,0,0,,,
24769,30394223,Financial District,Entire home/apt,2,1.0,0.0,196.0,30,16,0,,,
24770,30438251,Greenwich Village,Private room,1,1.0,1.0,47.0,1,0,2,100.0,10.0,10.0
24771,30541504,Bedford-Stuyvesant,Private room,2,2.0,4.0,50.0,3,0,0,,,
24772,31358401,Prospect Heights,Private room,2,1.0,1.0,55.0,2,1,18,97.0,10.0,10.0
24773,31564154,West Village,Entire home/apt,2,1.0,0.0,85.0,3,1,3,93.0,10.0,10.0
24774,31677408,Upper West Side,Entire home/apt,2,1.0,1.0,150.0,7,10,1,100.0,10.0,8.0
24775,31991377,Williamsburg,Entire home/apt,2,1.0,1.0,121.0,2,0,1,100.0,10.0,10.0
24776,32421217,Greenpoint,Entire home/apt,2,1.0,2.0,175.0,4,0,1,80.0,10.0,10.0
24777,32422880,Gowanus,Entire home/apt,4,1.0,2.0,180.0,2,1,3,100.0,10.0,10.0
24778,31963704,Crown Heights,Private room,2,1.0,1.0,35.0,2,0,7,93.0,10.0,10.0
24779,30586349,East Harlem,Private room,3,1.0,1.0,52.0,2,0,5,100.0,10.0,10.0
24780,30677287,Hell's Kitchen,Entire home/apt,2,1.0,1.0,120.0,10,8,0,,,
24781,32048480,Bedford-Stuyvesant,Private room,2,1.0,1.0,60.0,2,0,1,100.0,10.0,10.0
