"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-07-31,61639,"10025","NY","New York-Newark-Jersey City","New York County","New York",0,969800,-0.000618301731244847,-0.0221818915103852,-0.118844266763584,0.00613311000416261,0.0215740706987495,"2016-07","2016-Q3",1136400,-0.146603308694122,"2014-11"
2019-07-31,84654,"60657","IL","Chicago-Naperville-Elgin","Cook County","Chicago",1,346100,-0.00115440115440115,-0.0156427758816837,-0.00259365994236311,0.0192684376717194,0.0129545619997744,"2019-02","2019-Q1",353800,-0.0217637083097795,"2017-11"
2019-07-31,61637,"10023","NY","New York-Newark-Jersey City","New York County","New York",2,1412700,0.0106596079553584,0.0388263842929627,-0.0328609570753748,-0.000748651855144167,0.0282701388445179,"2016-12","2016-Q4",1621100,-0.128554685090371,"2014-05"
2019-07-31,91982,"77494","TX","Houston-The Woodlands-Sugar Land","Harris County","Katy",3,330100,-0.00512356841470766,-0.0101949025487256,-0.0207653515277366,0.0258172146805526,0.0293420290063098,"2018-09","2018-Q3",338300,-0.0242388412651493,"2018-03"
2019-07-31,84616,"60614","IL","Chicago-Naperville-Elgin","Cook County","Chicago",4,422100,-0.00518501060570351,-0.0176867582033977,-0.0176867582033977,0.0251511180789037,0.0207301616781075,"2019-01","2019-Q1",433200,-0.0256232686980609,"2017-10"
2019-07-31,91940,"77449","TX","Houston-The Woodlands-Sugar Land","Harris County","Katy",5,184300,0.00545553737043099,0.0131940626717977,0.0406549971767363,0.0651854200253412,0.0402563462067125,"2019-07","2019-Q3",184300,0,"2019-07"
2019-07-31,93144,"79936","TX","El Paso","El Paso County","El Paso",6,129900,0.00464037122969838,0.00932400932400932,0.0518218623481781,0.0268177744540952,0.00914238230588138,"2007-10","2007-Q4",132400,-0.0188821752265861,"2007-07"
2019-07-31,91733,"77084","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",7,178900,0.0061867266591676,0.0164772727272727,0.0731853629274145,0.0662698510143902,0.0390227361257927,"2019-07","2019-Q3",178900,0,"2019-07"
2019-07-31,61616,"10002","NY","New York-Newark-Jersey City","New York County","New York",8,894700,-0.0097399003873824,-0.0356757921965941,-0.110105430674358,0.0173417229762629,0.030845582096511,"2017-10","2017-Q4",1008400,-0.112752875842919,"2017-01"
2019-07-31,61807,"10467","NY","New York-Newark-Jersey City","Bronx County","New York",9,430300,-0.000928720687253309,0.000232450023245002,0.0446710366593833,0.0688860160290521,0.0367629960170337,"2019-06","2019-Q2",430700,-0.000928720687253309,"2019-05"
2019-07-31,62037,"11226","NY","New York-Newark-Jersey City","Kings County","New York",10,820200,0,-0.00545652964714442,-0.00473243538405533,0.11478111374201,0.0681313779934232,"2018-12","2018-Q4",832700,-0.0150114086705896,"2018-07"
2019-07-31,84640,"60640","IL","Chicago-Naperville-Elgin","Cook County","Chicago",11,237400,-0.00502933780385583,-0.00959532749269921,-0.0112453144523115,0.0344669010704621,0.00457823929208589,"2007-01","2007-Q1",269900,-0.120414968506854,"2004-08"
2019-07-31,97564,"94109","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",12,1205200,0.00016597510373444,-0.0116450713465639,-0.0283779425991616,0.0401652356311291,0.0524272452266714,"2018-11","2018-Q4",1262600,-0.0454617456043086,"2017-08"
2019-07-31,61630,"10016","NY","New York-Newark-Jersey City","New York County","New York",13,966100,-0.00422593279736137,-0.0197849025974026,-0.0653961497533133,0.00474542075761364,0.0205341608466383,"2017-02","2017-Q1",1091600,-0.114968853059729,"2015-06"
2019-07-31,92593,"78660","TX","Austin-Round Rock","Travis County","Pflugerville",14,254800,0.00157232704402516,0.00831024930747922,0.0387280880554423,0.070081155122099,0.0412368052914476,"2019-07","2019-Q3",254800,0,"2019-07"
2019-07-31,74101,"37013","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",15,225000,0.00312082032991529,0.00896860986547085,0.0781025395304265,0.108883702124488,0.0545380809726033,"2019-07","2019-Q3",225000,0,"2019-07"
2019-07-31,71831,"32162","FL","The Villages","Sumter County","The Villages",16,272000,0.00294985250737463,0.0111524163568773,0.0550814584949573,0.0288882146115146,0.0305581754452013,"2019-07","2019-Q3",272000,0,"2019-07"
2019-07-31,62045,"11235","NY","New York-Newark-Jersey City","Kings County","New York",17,734600,-0.00460704607046071,0,0.0160442600276625,0.0563444364422554,0.0449622915537344,"2019-05","2019-Q2",738200,-0.00487672717420753,"2019-04"
2019-07-31,62087,"11375","NY","New York-Newark-Jersey City","Queens County","New York",18,990700,-0.00959712086374088,-0.0186230807330362,0.021340206185567,0.0566271526871232,0.0474623971310344,"2019-04","2019-Q2",1009500,-0.0186230807330362,"2018-12"
2019-07-31,84646,"60647","IL","Chicago-Naperville-Elgin","Cook County","Chicago",19,380800,-0.00418410041841004,-0.0255885363357216,-0.0177972659272633,0.0527429170220413,0.030711886887453,"2019-02","2019-Q1",396500,-0.0395964691046658,"2018-01"
2019-07-31,96107,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Hawthorne",20,654600,-0.00425920292059629,-0.0044106463878327,0.0466901183242725,0.0841241999345614,0.0615862577888007,"2019-02","2019-Q1",659400,-0.00727934485896269,"2018-12"
2019-07-31,74242,"37211","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",21,260000,-0.00230237912509593,-0.0114068441064639,0.0280743376828786,0.118383903263081,0.0638601250310127,"2019-02","2019-Q1",266200,-0.0232907588279489,"2018-11"
2019-07-31,61643,"10029","NY","New York-Newark-Jersey City","New York County","New York",22,752200,-0.00869794412229836,-0.0360117903370499,-0.037245616280558,0.0279657198197831,0.0382881387467786,"2018-05","2018-Q2",796400,-0.0554997488699146,"2017-07"
2019-07-31,61623,"10009","NY","New York-Newark-Jersey City","New York County","New York",23,1034300,-0.00900641946919613,-0.0428465667221914,-0.105972858501167,0.00977455839414998,0.0265598133952145,"2017-06","2017-Q2",1224600,-0.155397680875388,"2016-08"
2019-07-31,92036,"77573","TX","Houston-The Woodlands-Sugar Land","Galveston County","League City",24,266800,-0.00336197235711617,-0.0162241887905605,0.00945894816496406,0.0636186669558694,0.0356256482211521,"2019-03","2019-Q1",271400,-0.0169491525423729,"2018-09"
2019-07-31,84620,"60618","IL","Chicago-Naperville-Elgin","Cook County","Chicago",25,376800,-0.00396510705789056,-0.0207900207900208,-0.0365635387368959,0.0411469603401102,0.0277046465838098,"2018-04","2018-Q2",395300,-0.0467998988110296,"2016-12"
2019-07-31,92271,"78130","TX","San Antonio-New Braunfels","Comal County","New Braunfels",26,232500,0.0021551724137931,0.00301984469370147,0.0278514588859416,0.0667625681813453,0.0402444229076768,"2019-07","2019-Q3",232500,0,"2019-07"
2019-07-31,92045,"77584","TX","Houston-The Woodlands-Sugar Land","Brazoria County","Pearland",27,268000,0.000746825989544436,-0.00408769973987365,0.0213414634146341,0.0597516060547127,0.0337500676443103,"2019-03","2019-Q1",269400,-0.00519673348181143,"2019-02"
2019-07-31,61625,"10011","NY","New York-Newark-Jersey City","New York County","New York",28,1620900,0.00433731953652643,0.00814777957457395,-0.0363830925628678,-0.00693580069546762,0.0315848290395961,"2016-08","2016-Q3",1815700,-0.107286445998788,"2014-05"
2019-07-31,61703,"10128","NY","New York-Newark-Jersey City","New York County","New York",29,1147000,-0.00589356907609638,-0.0272241540157747,-0.0829868883914295,0.0286958366457808,0.0319234702725293,"2018-08","2018-Q3",1253200,-0.0847430577721034,"2016-01"
2019-07-31,69816,"28269","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",30,215800,0.00325430032543003,0.0131455399061033,0.0860593860090589,0.0793684978130813,0.0377351257627607,"2019-07","2019-Q3",215800,0,"2019-07"
2019-07-31,66126,"20002","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",31,633000,0.00110706942906848,-0.0319620737115767,-0.0304793996017767,0.0681697906019614,0.0631282120085186,"2018-12","2018-Q4",680000,-0.0691176470588235,"2018-03"
2019-07-31,92551,"78613","TX","Austin-Round Rock","Williamson County","Cedar Park",32,303500,0.000989445910290238,-0.00164473684210526,0.0344239945466939,0.0549257593258137,0.0420166596718154,"2019-03","2019-Q1",304900,-0.00459166939980321,"2019-02"
2019-07-31,92515,"78572","TX","McAllen-Edinburg-Mission","Hidalgo County","Mission",33,110800,0.0118721461187215,0.0202578268876611,0.0442978322337418,0.0577008673267101,0.0282004271603653,"2019-07","2019-Q3",110800,0,"2019-07"
2019-07-31,71067,"30349","GA","Atlanta-Sandy Springs-Roswell","Clayton County","Riverdale",34,135500,0.0104399701715138,0.0203313253012048,0.0711462450592885,0.131369283796114,0.0140967724031189,"2007-09","2007-Q3",150400,-0.0990691489361702,"2004-05"
2019-07-31,93123,"79912","TX","El Paso","El Paso County","El Paso",35,189700,-0.00262881177707676,0.000527426160337553,0.0106553010122536,0.0171941083322935,0.0080984064209606,"2019-05","2019-Q2",190300,-0.00315291644771414,"2019-05"
2019-07-31,97771,"94565","CA","San Francisco-Oakland-Hayward","Contra Costa County","Pittsburg",36,431200,0.00232450023245002,0.00983606557377049,0.00818330605564648,0.09341596397035,0.0933122653298626,"2006-01","2006-Q1",465400,-0.0734851740438333,"2005-05"
2019-07-31,96027,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",37,1480600,-0.0129991333911073,-0.0262413679710621,0.0163371773750686,0.0735724153703425,0.0526066360584228,"2019-02","2019-Q1",1527400,-0.0306403037842085,"2018-09"
2019-07-31,91926,"77433","TX","Houston-The Woodlands-Sugar Land","Harris County","Cypress",38,258300,0.000774893452150329,0.00427682737169518,0.0141342756183746,0.0371854789702237,0.0306989836029059,"2019-07","2019-Q3",258300,0,"2019-07"
2019-07-31,90654,"75052","TX","Dallas-Fort Worth-Arlington","Dallas County","Grand Prairie",39,227500,0.00530269553689792,0.0120106761565836,0.0990338164251208,0.103553316159287,0.0567469682458992,"2019-07","2019-Q3",227500,0,"2019-07"
2019-07-31,66133,"20009","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",40,560800,0.00124977682556686,0.0019653385742362,0.0188953488372093,0.0227262159310817,0.0290881822373539,"2019-07","2019-Q3",560800,0,"2019-07"
2019-07-31,74126,"37042","TN","Clarksville","Montgomery County","Clarksville",41,137500,-0.00145243282498184,-0.00793650793650794,0.0307346326836582,0.0319364819885533,0.0174121833201033,"2019-02","2019-Q1",139700,-0.015748031496063,"2018-12"
2019-07-31,89925,"73099","OK","Oklahoma City","Canadian County","Yukon",42,168100,0,0.00538277511961722,0.0237515225334957,0.0262128385090514,0.023236740342564,"2019-07","2019-Q3",168100,0,"2019-07"
2019-07-31,62017,"11206","NY","New York-Newark-Jersey City","Kings County","New York",43,740400,-0.00175273021437239,-0.00363342753330642,0.0381379697139652,0.083901434985626,0.0648463128657764,"2019-03","2019-Q1",746200,-0.00777271508978826,"2018-12"
2019-07-31,91922,"77429","TX","Houston-The Woodlands-Sugar Land","Harris County","Cypress",44,250300,-0.00159553250897487,-0.00397930760047752,0.0216326530612245,0.0516315399167042,0.0347334531655556,"2019-03","2019-Q1",251600,-0.00516693163751987,"2019-02"
2019-07-31,61802,"10462","NY","New York-Newark-Jersey City","Bronx County","New York",45,164500,0.00734843845682792,0.0268414481897628,0.132140399174123,0.130720273786073,0.040497587354001,"2019-07","2019-Q3",164500,0,"2019-07"
2019-07-31,91968,"77479","TX","Houston-The Woodlands-Sugar Land","Fort Bend County","Sugar Land",46,364700,-0.00273448181569593,-0.00761904761904762,-0.0143243243243243,0.0330344717124196,0.0304074066296831,"2018-06","2018-Q2",370600,-0.0159201295196978,"2017-12"
2019-07-31,61617,"10003","NY","New York-Newark-Jersey City","New York County","New York",47,1553300,0.00135379061371841,-0.0138403910862802,-0.0847867075182654,0.00539093645909627,0.0363789040665914,"2018-06","2018-Q2",1712400,-0.0929105349217473,"2014-10"
2019-07-31,84615,"60613","IL","Chicago-Naperville-Elgin","Cook County","Chicago",48,233700,-0.00256081946222791,0.0034349506225848,-0.0126742712294043,0.0243627851343426,0.00596793933925288,"2006-04","2006-Q2",262700,-0.110392082223068,"2004-02"
2019-07-31,86026,"63376","MO","St. Louis","Saint Charles County","Saint Peters",49,205000,0.00244498777506112,0.00737100737100737,0.0411376333164043,0.0550706950873094,0.0225028519297057,"2019-07","2019-Q3",205000,0,"2019-07"
2019-07-31,70829,"30044","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Lawrenceville",50,201500,0.00248756218905473,0.00248756218905473,0.0661375661375661,0.0919432590800906,0.0416385041550074,"2019-07","2019-Q3",201500,0,"2019-07"
2019-07-31,61633,"10019","NY","New York-Newark-Jersey City","New York County","New York",51,1175500,0.00213128729752771,-0.00263023926692686,-0.0846441364273478,-0.00348516798041054,0.0236699654685104,"2016-03","2016-Q1",1345600,-0.126412009512485,"2014-06"
2019-07-31,61803,"10463","NY","New York-Newark-Jersey City","New York County","New York",52,655600,-0.00410147349232873,-0.0188566297515714,0.00168067226890756,0.063585626883224,0.0271979027745388,"2019-02","2019-Q1",676200,-0.0304643596569062,"2018-08"
2019-07-31,70828,"30043","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Lawrenceville",53,241100,0.00124584717607973,0.0004149377593361,0.0423692174664937,0.0682667953199583,0.0401140567544918,"2019-07","2019-Q3",241100,0,"2019-07"
2019-07-31,69823,"28277","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",54,356900,0.00140291806958474,0.00393811533052039,0.0282339383462979,0.0548273534445325,0.0357858732609746,"2019-07","2019-Q3",356900,0,"2019-07"
2019-07-31,62023,"11212","NY","New York-Newark-Jersey City","Kings County","New York",55,452700,-0.0100590422042423,-0.0160834601173658,0.0326186131386861,0.0928555860997791,0.036799742226072,"2019-03","2019-Q1",460300,-0.0165109711058006,"2018-10"
2019-07-31,62040,"11230","NY","New York-Newark-Jersey City","Kings County","New York",56,1065700,-0.0193245605963007,-0.05548169812993,-0.0106758262161159,0.07133698769645,0.0528089138600971,"2019-03","2019-Q1",1129900,-0.0568191875387202,"2018-07"
2019-07-31,84627,"60625","IL","Chicago-Naperville-Elgin","Cook County","Chicago",57,283400,-0.00421644413211525,-0.0224215246636771,-0.0409475465313029,0.0310678733744727,0.0112917529821519,"2007-04","2007-Q2",328700,-0.137815637359294,"2004-09"
2019-07-31,92341,"78245","TX","San Antonio-New Braunfels","Bexar County","San Antonio",58,181300,0.00554631170271769,0.020258863252673,0.0639671361502347,0.0642409011457943,0.0338212271823823,"2019-07","2019-Q3",181300,0,"2019-07"
2019-07-31,62020,"11209","NY","New York-Newark-Jersey City","Kings County","New York",59,1037900,0.0016406099208647,0.00464621043461427,0.063422131147541,0.0563155840443146,0.0532653352735992,"2019-07","2019-Q3",1037900,0,"2019-07"
2019-07-31,84630,"60629","IL","Chicago-Naperville-Elgin","Cook County","Chicago",60,170300,-0.00351082504388531,-0.0127536231884058,0.0252859723058399,0.0698617825869552,0.0127735226645178,"2007-01","2007-Q1",238400,-0.285654362416107,"2004-02"
2019-07-31,70874,"30096","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Duluth",61,236900,0.00253914515446466,-0.00336558687421119,0.0514869063470928,0.0777767117895087,0.0442810195414403,"2019-03","2019-Q1",238300,-0.0058749475451112,"2019-01"
2019-07-31,60545,"07030","NJ","New York-Newark-Jersey City","Hudson County","Hoboken",62,696300,-0.00514359194170596,-0.0191576278349063,-0.0698637456585627,0.035341385226396,0.0350671557250199,"2017-10","2017-Q4",784000,-0.111862244897959,"2016-08"
2019-07-31,84612,"60610","IL","Chicago-Naperville-Elgin","Cook County","Chicago",63,296900,-0.00235215053763441,-0.00901201602136182,0.00337952010814464,0.0217626200624139,0.0166125042419383,"2017-11","2017-Q4",305600,-0.0284685863874346,"2016-12"
2019-07-31,62032,"11221","NY","New York-Newark-Jersey City","Kings County","New York",64,899600,-0.00111037086386853,-0.0241891745308602,-0.0580104712041885,0.0915270004322464,0.0838019833157846,"2018-11","2018-Q4",984800,-0.086515028432169,"2018-01"
2019-07-31,92617,"78704","TX","Austin-Round Rock","Travis County","Austin",65,576300,-0.011322696860525,0.00663755458515284,0.117076952897848,0.0711987357887101,0.060363978549844,"2019-05","2019-Q2",583800,-0.012846865364851,"2019-05"
2019-07-31,90823,"75287","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",66,326600,-0.00122324159021407,-0.00122324159021407,-0.000611995104039168,0.0664165993094932,0.0432799184447532,"2019-03","2019-Q1",327500,-0.00274809160305344,"2019-02"
2019-07-31,94748,"85032","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",67,266200,-0.000750750750750751,-0.00411522633744856,0.0329840900271634,0.0716958432296704,0.0584049958715893,"2018-12","2018-Q4",270400,-0.0155325443786982,"2018-11"
2019-07-31,91726,"77077","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",68,310100,0.00226244343891403,0.0114155251141552,0.0173884514435696,0.0432784123171475,0.0440015028708944,"2019-07","2019-Q3",310100,0,"2019-07"
2019-07-31,72463,"33160","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Sunny Isles Beach",69,319600,0.00313873195229127,-0.0262035344302255,-0.0778995960761685,0.0161479630849415,0.0507557658648872,"2006-07","2006-Q3",398200,-0.197388247112004,"2005-07"
2019-07-31,67732,"23464","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",70,260400,0.0042421905129194,0.00891127469972879,0.0325138778747026,0.0256743935105102,0.00660881178336359,"2007-05","2007-Q2",265800,-0.0203160270880361,"2006-02"
2019-07-31,66843,"21234","MD","Baltimore-Columbia-Towson","Baltimore County","Parkville",71,202200,-0.00197433366238894,-0.0260115606936416,-0.0227162880618656,0.0313273088071531,0.00034685265944101,"2007-06","2007-Q2",227900,-0.112768758227293,"2005-10"
2019-07-31,70810,"30024","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Suwanee",72,358700,0,-0.00609587143252979,0.0298593166810221,0.0574414172186934,0.0379725373855748,"2019-03","2019-Q1",361300,-0.0071962358151121,"2019-01"
2019-07-31,90795,"75243","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",73,227600,0.00530035335689046,0.0026431718061674,0.07409155261916,0.127514053957273,0.0649547272465938,"2019-03","2019-Q1",228600,-0.00437445319335083,"2019-02"
2019-07-31,99534,"98052","WA","Seattle-Tacoma-Bellevue","King County","Redmond",74,814000,-0.000122835032551284,-0.00949136042832806,-0.0193952535839056,0.0908028845578528,0.0636195716063586,"2018-06","2018-Q2",837800,-0.0284077345428503,"2017-12"
2019-07-31,62025,"11214","NY","New York-Newark-Jersey City","Kings County","New York",75,700700,-0.00609929078014184,-0.0119853355893965,-0.0175266404935502,0.0568315494308813,0.0476062358622993,"2018-07","2018-Q3",713200,-0.0175266404935502,"2018-06"
2019-07-31,92481,"78521","TX","Brownsville-Harlingen","Cameron County","Brownsville",76,71300,0.0142247510668563,0.00140449438202247,-0.00972222222222222,0.0286787682534253,0.0191163092962745,"2018-11","2018-Q4",74700,-0.0455153949129853,"2018-05"
2019-07-31,61148,"08701","NJ","New York-Newark-Jersey City","Ocean County","Lakewood",77,323800,-0.00184956843403206,-0.00766166104811523,-0.0109957238851558,0.056497192870826,0.0251021874403845,"2019-02","2019-Q1",331300,-0.0226380923634168,"2018-05"
2019-07-31,91889,"77379","TX","Houston-The Woodlands-Sugar Land","Harris County","Spring",78,253900,-0.000787091696182605,-0.000787091696182605,0.0266882329154873,0.0461757571327497,0.0351694876477071,"2019-03","2019-Q1",254500,-0.00235756385068762,"2019-03"
2019-07-31,97711,"94501","CA","San Francisco-Oakland-Hayward","Alameda County","Alameda",79,994100,0.00841955771961858,0.0164621676891616,0.0102642276422764,0.0745809956778172,0.0634999948659685,"2018-03","2018-Q1",1003400,-0.00926848714371138,"2018-02"
2019-07-31,92598,"78666","TX","Austin-Round Rock","Hays County","San Marcos",80,214500,-0.00232558139534884,-0.00278940027894003,0.0367327211213146,0.0773345119151569,0.0475475378592891,"2019-05","2019-Q2",215500,-0.00464037122969838,"2019-04"
2019-07-31,72578,"33411","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Royal Palm Beach",81,301100,0.00433622414943296,0.0110812625923439,0.0502267178235089,0.100423416042144,0.0583948633327922,"2006-06","2006-Q2",333000,-0.0957957957957958,"2005-08"
2019-07-31,62039,"11229","NY","New York-Newark-Jersey City","Kings County","New York",82,759100,-0.00485055060304143,-0.016582458867729,-0.00367502296889356,0.0681230070598888,0.0496225733826376,"2019-03","2019-Q1",773900,-0.0191239178188396,"2018-06"
2019-07-31,92654,"78745","TX","Austin-Round Rock","Travis County","Austin",83,318900,0,-0.00187793427230047,0.0626457847384205,0.0981338803088183,0.0646785216228531,"2019-03","2019-Q1",321300,-0.00746965452847806,"2019-02"
2019-07-31,67730,"23462","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",84,202800,0.00495540138751239,0.012987012987013,0.0289193302891933,0.0280528710669605,0.00204449936045026,"2007-08","2007-Q3",214000,-0.0523364485981308,"2006-04"
2019-07-31,69672,"28027","NC","Charlotte-Concord-Gastonia","Cabarrus County","Concord",85,236900,-0.000843525938422607,0.00253914515446466,0.0680793507664563,0.0706427851293896,0.0328932143543963,"2019-06","2019-Q2",237100,-0.000843525938422606,"2019-06"
2019-07-31,97565,"94110","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",86,1469300,-0.00622252282718972,-0.0233964772349618,-0.0543219411726846,0.0545149181584068,0.078171601052476,"2018-08","2018-Q3",1556500,-0.0560231288146483,"2018-01"
2019-07-31,72363,"33025","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Miramar",87,240500,-0.0016604400166044,-0.00701899256812552,0.0173434856175973,0.100489143330181,0.0588965255602034,"2006-12","2006-Q4",279400,-0.139226914817466,"2005-11"
2019-07-31,90665,"75067","TX","Dallas-Fort Worth-Arlington","Denton County","Lewisville",88,256800,0.000389559797428905,0.0015600624024961,0.0388349514563107,0.0913140001450275,0.0550270722567725,"2019-02","2019-Q1",257100,-0.00116686114352392,"2019-02"
2019-07-31,96015,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",89,1255600,-0.00491361546996354,-0.0139008874577869,-0.0166810243558619,0.0905227007582337,0.0678092746908998,"2018-10","2018-Q4",1297200,-0.0320690718470552,"2018-04"
2019-07-31,72442,"33139","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami Beach",90,342200,0.00146327187591455,-0.00233236151603499,-0.0144009216589862,0.00528438861609715,0.0349965946252961,"2016-12","2016-Q4",384000,-0.108854166666667,"2014-09"
2019-07-31,77007,"44107","OH","Cleveland-Elyria","Cuyahoga County","Lakewood",91,189100,0.00853333333333333,0.00105876124933827,0.0587905935050392,0.08510371470473,0.051633784888689,"2019-03","2019-Q1",192400,-0.0171517671517672,"2019-01"
2019-07-31,79054,"48197","MI","Ann Arbor","Washtenaw County","Ypsilanti",92,229200,0.00131061598951507,0.00482244629548444,0.0675360968793666,0.0737268527220156,0.0554576584826059,"2019-07","2019-Q3",229200,0,"2019-07"
2019-07-31,58669,"02169","MA","Boston-Cambridge-Newton","Norfolk County","Quincy",93,435100,0.00138089758342923,0.00531423290203327,0.0320208728652751,0.0639775289499438,0.0428146471567987,"2019-02","2019-Q1",435300,-0.000459453250631748,"2019-02"
2019-07-31,62088,"11377","NY","New York-Newark-Jersey City","Queens County","New York",94,753500,0.0025279403938265,-0.00567432040116126,0.0229432527830573,0.0674824942508239,0.0453451206960991,"2019-03","2019-Q1",763700,-0.013356029854655,"2019-01"
2019-07-31,87074,"66062","KS","Kansas City","Johnson County","Olathe",95,267200,0.00149925037481259,0.00337964701464514,0.0312620609803165,0.0613508136885643,0.0304267544039343,"2019-07","2019-Q3",267200,0,"2019-07"
2019-07-31,73221,"34787","FL","Orlando-Kissimmee-Sanford","Orange County","Winter Garden",96,326800,-0.000917150718434729,0.000306091215182124,0.0467648942985266,0.0862391617743352,0.0491802087381965,"2006-09","2006-Q3",342600,-0.0461179217746643,"2006-04"
2019-07-31,76953,"44035","OH","Cleveland-Elyria","Lorain County","Elyria",97,105300,0.00958772770853308,0.0115273775216138,0.132258064516129,0.0621312399082572,0.0117399009801553,"2006-04","2006-Q2",116000,-0.0922413793103448,"2002-12"
2019-07-31,98325,"95630","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Folsom",98,555600,-0.00251346499102334,-0.00608228980322004,0.0350223546944858,0.0531773054535247,0.0421419081032455,"2019-04","2019-Q2",559000,-0.00608228980322004,"2019-01"
2019-07-31,96025,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",99,436700,-0.00114364135407136,-0.00068649885583524,0.0412494039103481,0.0961911671012901,0.0698055359046348,"2019-05","2019-Q2",437300,-0.00137205579693574,"2019-04"
2019-07-31,96239,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",100,468800,-0.00127822752449936,0,0.0307827616534741,0.0704794953403376,0.0612944869926246,"2019-05","2019-Q2",469500,-0.00149094781682641,"2019-04"
2019-07-31,93263,"80134","CO","Denver-Aurora-Lakewood","Douglas County","Parker",101,475700,0,-0.00146935348446683,0.0285405405405405,0.0671008253568337,0.0501217949746462,"2019-04","2019-Q2",476400,-0.00146935348446683,"2019-04"
2019-07-31,84613,"60611","IL","Chicago-Naperville-Elgin","Cook County","Chicago",102,344600,-0.00548340548340548,-0.0213007668276058,-0.00548340548340548,0.00441063873091863,0.00467394605930993,"2006-05","2006-Q2",374200,-0.0791020844468199,"2005-08"
2019-07-31,96193,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Norwalk",103,486000,-0.00164338537387017,0.000205803663305207,0.0235888795282224,0.0574888213442042,0.0511904951008324,"2006-08","2006-Q3",495500,-0.0191725529767911,"2006-05"
2019-07-31,95048,"85710","AZ","Tucson","Pima County","Tucson",104,182800,0.00494777350192413,0.0161200667037243,0.0621731551423591,0.0596880059251335,0.0168305545374805,"2006-05","2006-Q2",205500,-0.110462287104623,"2005-07"
2019-07-31,96990,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange County","Westminster",105,676300,-0.00309551886792453,-0.00397643593519882,0.0216012084592145,0.0570756120532148,0.0479211295971935,"2019-01","2019-Q1",680700,-0.00646393418539739,"2018-12"
2019-07-31,61790,"10314","NY","New York-Newark-Jersey City","Richmond County","New York",106,517700,0.00368359829391237,-0.00154291224686596,-0.00269697553457908,0.0670748310073592,0.0341597816199755,"2018-12","2018-Q4",534400,-0.03125,"2018-07"
2019-07-31,62022,"11211","NY","New York-Newark-Jersey City","Kings County","New York",107,975700,-0.000307377049180328,0.00277492291880781,0.00951888256595965,0.0369545555719462,0.0591719872656071,"2017-11","2017-Q4",979400,-0.00377782315703492,"2017-10"
2019-07-31,62044,"11234","NY","New York-Newark-Jersey City","Kings County","New York",108,619000,-0.0033810980518435,-0.00721732157177225,0.0398118595666051,0.0668464522234422,0.043618284795143,"2019-03","2019-Q1",623900,-0.00785382272800128,"2019-01"
2019-07-31,94870,"85281","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Tempe",109,251900,-0.000396825396825397,-0.00277117973079968,0.0452282157676349,0.0742213070564606,0.0464969582976982,"2019-02","2019-Q1",254800,-0.01138147566719,"2019-01"
2019-07-31,62067,"11355","NY","New York-Newark-Jersey City","Queens County","New York",110,737000,-0.00914224253831675,-0.0152324959914484,0.0166919575113809,0.0659218969675868,0.0528630397126055,"2019-04","2019-Q2",748400,-0.0152324959914484,"2018-10"
